"Date","Title","Artist","Peak_Position","Broad_Genre","Energy","Tempo","Danceability","Year","Rank","Valence","Rank_Group"
"12/14/02","Gotta Get Thru This","daniel bedingfield",10,"Pop","0.777","133.566","0.839",2002,45,"0.926","1 - 10"
"12/14/02","Stingy","ginuwine",33,"R&B","0.573","127.132","0.622",2002,80,"0.617","26-50"
"12/14/02","Cleanin' Out My Closet","eminem",4,"Rap","0.743","148.012","0.911",2002,92,"0.878","1 - 10"
"12/14/02","Trade It All","fabolous",20,"R&B","0.778","96.72","0.819",2002,100,"0.779","11 - 25"
"11/9/02","No Such Thing","john mayer",13,"Rock","0.739","131.918","0.668",2002,50,"0.571","11 - 25"
"11/9/02","Move B***h","ludacris",10,"Rap","0.76","177.82","0.782",2002,32,"0.161","1 - 10"
"11/9/02","In Da Wind","trick daddy",70,"Rap","0.556","113.998","0.977",2002,99,"0.683","51-75"
"11/9/02","Electrical Storm","u2",77,"Rock","0.542","95.996","0.473",2002,100,"0.241","76-100"
"11/9/02","Downfall","trustcompany",91,"Rap","0.925","196.198","0.354",2002,95,"0.511","76-100"
"11/9/02","The One You Love","paulina rubio",97,"Pop","0.893","91.888","0.585",2002,97,"0.639","76-100"
"11/30/02","Good Times","styles",22,"Pop","0.762","81.745","0.676",2002,99,"0.648","11 - 25"
"11/30/02","American Child","phil vassar",48,"Country","0.578","167.965","0.404",2002,98,"0.504","26-50"
"11/30/02","I Am Mine","pearl jam",43,"Rock","0.728","161.586","0.323",2002,96,"0.489","26-50"
"11/30/02","Braid My Hair","mario",74,"R&B","0.619","134.037","0.687",2002,100,"0.449","51-75"
"11/30/02","Crush Tonight","fat joe",77,"Rap","0.711","91.627","0.598",2002,97,"0.87","76-100"
"11/23/02","Two Wrongs","wyclef jean",28,"Rap","0.613","83.015","0.662",2002,96,"0.401","26-50"
"11/23/02","I Keep Looking","sara evans",35,"Country","0.774","112.863","0.741",2002,95,"0.787","26-50"
"11/23/02","Why I Love You","b2k",73,"R&B","0.602","89.971","0.699",2002,100,"0.381","51-75"
"11/2/02","Nothin'","n.o.r.e.",10,"Rap","0.869","97.025","0.781",2002,35,"0.702","1 - 10"
"11/2/02","Long Time Gone","dixie chicks",7,"Country","0.669","169.788","0.547",2002,87,"0.809","1 - 10"
"11/2/02","I Do (Wanna Get Close To You)","3lw",58,"R&B","0.491","97.294","0.835",2002,92,"0.841","51-75"
"11/2/02","Sweetness","jimmy eat world",75,"Rock","0.888","135.253","0.491",2002,99,"0.656","51-75"
"11/2/02","Objection (Tango)","shakira",55,"Pop","0.864","179.344","0.603",2002,90,"0.705","51-75"
"11/2/02","Are We Cuttin'","pastor troy",96,"Rap","0.947","119.438","0.545",2002,100,"0.665","76-100"
"11/16/02","Just Like A Pill","pink",8,"R&B","0.813","102.026","0.671",2002,51,"0.252","1 - 10"
"11/16/02","Running Away","hoobastank",44,"Rap","0.792","100.565","0.533",2002,54,"0.529","26-50"
"11/16/02","Ten Rounds With Jose Cuervo","tracy byrd",26,"Country","0.864","127.079","0.681",2002,75,"0.931","26-50"
"11/16/02","Don't Say No, Just Say Yes","avant",96,"R&B","0.507","139.988","0.625",2002,100,"0.49","76-100"
"10/5/02","Grindin'","clipse",32,"Rap","0.77","191.692","0.592",2002,83,"0.361","26-50"
"10/5/02","Walking Away","craig david",44,"R&B","0.773","86.407","0.603",2002,90,"0.811","26-50"
"10/5/02","Drift & Die","puddle of mudd",61,"Rap","0.853","96.034","0.424",2002,93,"0.354","51-75"
"10/5/02","Call Me","tweet",31,"R&B","0.706","167.468","0.552",2002,96,"0.721","26-50"
"10/5/02","I've Got You","marc anthony",81,"Pop","0.883","101.989","0.648",2002,99,"0.636","76-100"
"10/5/02","She Loves Me Not","papa roach",76,"Rap","0.962","119.117","0.602",2002,95,"0.432","76-100"
"10/5/02","Out Of My Heart (Into Your Head)","bbmak",56,"Pop","0.904","123.44","0.531",2002,100,"0.559","51-75"
"10/26/02","The Middle","jimmy eat world",5,"Rock","0.85","162.166","0.634",2002,49,"0.913","1 - 10"
"10/26/02","Soak Up The Sun","sheryl crow",17,"Rock","0.711","119.973","0.715",2002,42,"0.679","11 - 25"
"10/26/02","Hot In Herre","nelly",1,"Rap","0.72","107.086","0.969",2002,39,"0.899","1 - 10"
"10/26/02","Where Are You Going","dave matthews band",39,"Rock","0.583","97.492","0.444",2002,64,"0.258","26-50"
"10/26/02","By The Way","red hot chili peppers",34,"Rock","0.976","123.035","0.452",2002,76,"0.178","26-50"
"10/26/02","I Miss My Friend","darryl worley",28,"Country","0.468","140.058","0.56",2002,78,"0.43","26-50"
"10/26/02","When You Lie Next To Me","kellie coffey",54,"Country","0.404","138.425","0.312",2002,100,"0.115","51-75"
"10/19/02","The Impossible","joe nichols",29,"Country","0.59","78.013","0.613",2002,45,"0.192","26-50"
"10/19/02","The Good Stuff","kenny chesney",22,"Country","0.675","143.921","0.586",2002,57,"0.473","11 - 25"
"10/19/02","Courtesy Of The Red, White And Blue (The Angry American)","toby keith",25,"Country","0.679","111.937","0.414",2002,83,"0.354","11 - 25"
"10/19/02","She Was","mark chesnutt",62,"Country","0.54","177.168","0.398",2002,100,"0.447","51-75"
"10/12/02","Just A Friend 2002","mario",4,"R&B","0.677","132.346","0.538",2002,42,"0.913","1 - 10"
"10/12/02","Why Don't We Fall In Love","amerie",23,"R&B","0.764","90.027","0.548",2002,95,"0.661","11 - 25"
"10/12/02","Love At First Sight","kylie minogue",23,"EDM","0.778","124.999","0.603",2002,92,"0.489","11 - 25"
"10/12/02","The Rising","bruce springsteen",52,"Rock","0.758","110.189","0.494",2002,100,"0.308","51-75"
"10/12/02","Big Machine","goo goo dolls",64,"Rock","0.925","108.848","0.414",2002,87,"0.599","51-75"
"10/12/02","My Friends Over You","new found glory",85,"Rock","0.978","177.797","0.398",2002,90,"0.441","76-100"
"10/12/02","Steve McQueen","sheryl crow",88,"Rock","0.876","170.001","0.557",2002,94,"0.762","76-100"
"1/5/02","AM To PM","christina milian",27,"R&B","0.575","105.018","0.875",2002,73,"0.731","26-50"
"1/26/02","Love Of A Woman","travis tritt",39,"Country","0.574","74.101","0.324",2002,83,"0.335","26-50"
"1/26/02","Dance With Me","112",39,"R&B","0.68","101.652","0.867",2002,86,"0.591","26-50"
"1/26/02","Love Of My Life","brian mcknight",51,"R&B","0.409","123.731","0.65",2002,95,"0.357","51-75"
"1/26/02","I'm A Survivor","reba",49,"Country","0.646","88.834","0.634",2002,98,"0.512","26-50"
"1/26/02","What Am I Gonna Do","tyrese",71,"R&B","0.475","145.597","0.69",2002,100,"0.536","51-75"
"1/19/02","Lifetime","maxwell",22,"R&B","0.454","127.986","0.695",2002,60,"0.496","11 - 25"
"1/19/02","You Rock My World","michael jackson",10,"Pop","0.734","94.997","0.823",2002,92,"0.944","1 - 10"
"1/19/02","God Bless The USA","lee greenwood",16,"Country","0.422","67.797","0.299",2002,96,"0.168","11 - 25"
"1/19/02","Do U Wanna Roll (Dolittle Theme)","r.l., snoop dogg",84,"EDM","0.624","100.868","0.786",2002,100,"0.657","76-100"
"1/12/02","The Star Spangled Banner","whitney houston",6,"R&B","0.648","87.522","0.244",2002,97,"0.495","1 - 10"
"1/12/02","Everywhere","michelle branch",12,"Rock","0.828","96.952","0.523",2002,63,"0.476","11 - 25"
"1/12/02","Ugly","bubba sparxxx",15,"Rap","0.836","90.846","0.751",2002,89,"0.67","11 - 25"
"1/12/02","Never Too Far/Hero Medley","mariah carey",92,"R&B","0.325","118.047","0.449",2002,100,"0.217","76-100"
"9/8/01","Bia' Bia'","lil jon",94,"Rap","0.639","79.999","0.796",2001,100,"0.711","76-100"
"9/8/01","Ghetto Girls","lil bow wow",91,"R&B","0.732","92.228","0.769",2001,98,"0.858","76-100"
"9/8/01","Pop","'n sync",19,"Pop","0.861","119.946","0.706",2001,99,"0.923","11 - 25"
"9/8/01","Ride Wit Me","nelly",3,"Rap","0.692","101.865","0.854",2001,39,"0.753","1 - 10"
"9/29/01","Purple Hills","d12",19,"Rap","0.672","125.192","0.773",2001,94,"0.678","11 - 25"
"9/22/01","Downtime","jo dee messina",46,"Country","0.862","108.999","0.496",2001,89,"0.51","26-50"
"9/22/01","Laredo","chris cagle",60,"Country","0.794","159.983","0.47",2001,96,"0.673","51-75"
"9/22/01","Loverboy","mariah carey",2,"R&B","0.663","103.141","0.774",2001,95,"0.799","1 - 10"
"9/22/01","Sandstorm","darude",83,"Pop","0.98","136.087","0.539",2001,94,"0.522","76-100"
"9/22/01","The Rock Show","blink-182",71,"Rock","0.959","193.074","0.418",2001,100,"0.824","51-75"
"9/15/01","Can't Believe","faith evans",56,"R&B","0.518","89.591","0.784",2001,97,"0.491","51-75"
"9/15/01","I'm Already There","lonestar",24,"Country","0.395","133.296","0.377",2001,48,"0.221","11 - 25"
"9/15/01","Mad Season","matchbox twenty",48,"Rock","0.659","109.933","0.544",2001,99,"0.361","26-50"
"9/15/01","While You Loved Me","rascal flatts",60,"Country","0.635","142.12","0.493",2001,98,"0.194","51-75"
"9/1/01","Baby, Come Over (This Is Our Night)","samantha mumba",49,"Pop","0.75","95.029","0.703",2001,99,"0.927","26-50"
"9/1/01","Don't Mess With The Radio","nivea",90,"R&B","0.668","97.488","0.848",2001,96,"0.789","76-100"
"9/1/01","I Could Not Ask For More","sara evans",35,"Country","0.509","138.022","0.584",2001,82,"0.387","26-50"
"9/1/01","Why They Call It Falling","lee ann womack",78,"Country","0.336","128.675","0.541",2001,91,"0.208","76-100"
"8/4/01","I Hope You Dance","lee ann womack",14,"Country","0.446","151.328","0.416",2001,48,"0.278","11 - 25"
"8/4/01","If You're Gone","matchbox twenty",5,"Rock","0.659","109.933","0.544",2001,47,"0.361","1 - 10"
"8/4/01","Just A Baby Boy","snoop dogg",90,"Rap","unknown","unknown","unknown",2001,90,"unknown","76-100"
"8/25/01","Lady Marmalade","christina aguilera, lil' kim, mya",1,"R&B","0.766","109.897","0.751",2001,58,"0.673","1 - 10"
"8/25/01","She Couldn't Change Me","montgomery gentry",37,"Country","0.823","117.44","0.67",2001,49,"0.787","26-50"
"8/25/01","Superwoman Pt. II","lil' mo",11,"R&B","unknown","unknown","unknown",2001,50,"unknown","11 - 25"
"8/25/01","Two People Fell In Love","brad paisley",51,"Country","0.44","80.334","0.6",2001,97,"0.381","51-75"
"8/18/01","Fiesta","r. kelly",6,"R&B","0.487","92.836","0.92",2001,50,"0.806","1 - 10"
"8/18/01","Right Where I Need To Be","gary allan",42,"Country","0.692","82.788","0.528",2001,93,"0.635","26-50"
"8/18/01","There She Goes","babyface",31,"R&B","0.654","104.993","0.789",2001,98,"0.83","26-50"
"8/18/01","When Somebody Loves You","alan jackson",52,"Country","0.306","83.849","0.686",2001,96,"0.192","51-75"
"8/11/01","All For You","janet",1,"R&B","0.925","113.528","0.752",2001,49,"0.692","1 - 10"
"8/11/01","Grown Men Don't Cry","tim mcgraw",25,"Country","0.513","101.815","0.657",2001,77,"0.56","11 - 25"
"8/11/01","I Like Them Girls","tyrese",48,"R&B","0.854","90.006","0.77",2001,97,"0.807","26-50"
"8/11/01","I'm Like A Bird","nelly furtado",9,"Pop","0.633","89.644","0.616",2001,48,"0.58","1 - 10"
"8/11/01","If You Can Do Anything Else","george strait",51,"Country","unknown","unknown","unknown",2001,100,"unknown","51-75"
"7/7/01","Missing You","case",4,"R&B","0.552","86.299","0.616",2001,47,"0.774","1 - 10"
"7/7/01","South Side","moby",14,"EDM","0.723","97.147","0.61",2001,46,"0.45","11 - 25"
"7/7/01","What It Feels Like For A Girl","madonna",23,"Rock","0.627","104.988","0.67",2001,97,"0.582","11 - 25"
"7/28/01","Lay Low","snoop dogg",50,"Rap","0.644","189.537","0.723",2001,96,"0.743","26-50"
"7/28/01","Maybe I Deserve","tank",38,"R&B","0.378","93.985","0.738",2001,99,"0.427","26-50"
"7/28/01","Midwest Swing","st. lunatics",88,"Rap","0.599","94.937","0.863",2001,95,"0.222","76-100"
"7/28/01","Survivor","destiny's child",2,"R&B","0.911","161.109","0.514",2001,86,"0.619","1 - 10"
"7/21/01","Ain't Nothing 'Bout You","brooks",25,"EDM","0.887","202.354","0.326",2001,57,"0.706","11 - 25"
"7/21/01","Don't Happen Twice","kenny chesney",26,"Country","0.708","158.785","0.499",2001,63,"0.617","26-50"
"7/21/01","Heard It All Before","sunshine anderson",18,"R&B","0.925","96.953","0.698",2001,69,"0.676","11 - 25"
"7/21/01","Take It To Da House","trick daddy",50,"Rap","0.781","123.894","0.935",2001,79,"0.918","26-50"
"7/21/01","Yellow","coldplay",48,"Rock","0.661","173.365","0.429",2001,94,"0.285","26-50"
"7/14/01","If I Fall You're Going Down With Me","dixie chicks",38,"Country","0.81","123.272","0.722",2001,96,"0.561","26-50"
"7/14/01","It's A Great Day To Be Alive","travis tritt",33,"Country","0.653","128.93","0.595",2001,61,"0.542","26-50"
"7/14/01","Never Had A Dream Come True","s club 7",10,"Pop","0.547","122.951","0.642",2001,62,"0.456","1 - 10"
"7/14/01","Playas Gon' Play","3lw",81,"R&B","0.724","185.748","0.656",2001,90,"0.62","76-100"
"7/14/01","So Fresh, So Clean","outkast",30,"Rap","0.64","166.029","0.725",2001,81,"0.915","26-50"
"6/9/01","Butterfly","crazy town",1,"Rap","0.811","103.502","0.736",2001,50,"0.609","1 - 10"
"6/9/01","Jaded","aerosmith",7,"Rock","0.89","118.009","0.517",2001,53,"0.632","1 - 10"
"6/9/01","Nobody Wants To Be Lonely","ricky martin",13,"Pop","0.854","100.851","0.635",2001,86,"0.59","11 - 25"
"6/9/01","There It Is","ginuwine",66,"R&B","0.523","105.852","0.611",2001,100,"0.222","51-75"
"6/23/01","Imitation Of Life","r.e.m.",83,"Rock","0.743","124.196","0.468",2001,99,"0.478","76-100"
"6/23/01","Loaded","ricky martin",97,"Pop","0.95","143.866","0.63",2001,100,"0.858","76-100"
"6/23/01","Put It On Me","ja rule",8,"Rap","0.785","186.244","0.687",2001,48,"0.785","1 - 10"
"6/2/01","If My Heart Had Wings","faith hill",39,"Country","0.767","123.734","0.569",2001,99,"0.548","26-50"
"6/2/01","One More Day","diamond rio",29,"Country","0.349","131.117","0.667",2001,56,"0.244","26-50"
"6/2/01","One Step Closer","linkin park",75,"Rap","0.969","95.136","0.492",2001,97,"0.538","51-75"
"6/2/01","Southern Hospitality","ludacris",23,"Rap","0.9","94.992","0.628",2001,81,"0.625","11 - 25"
"6/2/01","Stranger In My House","tamia",10,"R&B","0.601","119.94","0.676",2001,43,"0.206","1 - 10"
"6/16/01","A Long Walk","jill scott",43,"R&B","0.565","76.165","0.667",2001,90,"0.281","26-50"
"6/16/01","Best I Ever Had (Grey Sky Morning)","vertical horizon",58,"Rock","0.563","85.711","0.441",2001,100,"0.209","51-75"
"6/16/01","Who's That Girl?","eve",47,"R&B","0.867","96.431","0.768",2001,99,"0.559","26-50"
"5/5/01","But For The Grace Of God","keith urban",37,"Country","0.7","104.021","0.666",2001,81,"0.644","26-50"
"5/5/01","Change The Game","jay-z, beanie sigel and memphis bleek",86,"Rap","0.557","94.032","0.923",2001,98,"0.63","76-100"
"5/5/01","Pour Me","trick pony",71,"Country","0.881","90.904","0.571",2001,94,"0.774","51-75"
"5/5/01","That's How I Beat Shaq","aaron carter",96,"Pop","0.803","106.015","0.892",2001,100,"0.652","76-100"
"5/5/01","There Is No Arizona","jamie o'neal",40,"Country","0.633","167.96","0.474",2001,91,"0.321","26-50"
"5/26/01","After Party","koffee brown",44,"R&B","0.552","105.481","0.802",2001,94,"0.601","26-50"
"5/26/01","Guilty Until Proven Innocent","jay-z",82,"Rap","unknown","unknown","unknown",2001,96,"unknown","76-100"
"5/26/01","Let's Get Dirty (I Can't Get In Da Club)","redman",97,"Rap","0.966","99.913","0.607",2001,100,"0.421","76-100"
"5/26/01","One More Time","daft punk",61,"EDM","0.697","122.752","0.611",2001,99,"0.476","51-75"
"5/26/01","Puppy Love","lil bow wow",75,"R&B","0.841","169.148","0.715",2001,92,"0.87","51-75"
"5/26/01","The Way You Love Me","faith hill",6,"Country","0.716","101.99","0.627",2001,48,"0.734","1 - 10"
"5/19/01","Chickenhead","project pat",87,"Rap","0.746","156.12","0.862",2001,95,"0.882","76-100"
"5/19/01","Don't Talk","jon b",58,"R&B","0.497","104.59","0.814",2001,98,"0.674","51-75"
"5/19/01","Just Another Girl","monica",64,"R&B","0.569","93.913","0.732",2001,100,"0.881","51-75"
"5/19/01","Request Line","the black eyed peas",63,"Rap","0.816","98.975","0.633",2001,94,"0.116","51-75"
"5/19/01","Rose Bouquet","phil vassar",78,"Country","0.445","70.084","0.488",2001,90,"0.246","76-100"
"5/12/01","Lady (Hear Me Tonight)","modjo",81,"EDM","0.808","126.041","0.72",2001,96,"0.869","76-100"
"5/12/01","You Make Me Sick","p!nk",33,"R&B","0.695","100.524","0.776",2001,100,"0.644","26-50"
"5/12/01","You Shouldn't Kiss Me Like This","toby keith",32,"Country","0.768","168.574","0.414",2001,57,"0.336","26-50"
"4/7/01","Crazy For This Girl","evan and jaron",15,"Rock","0.926","93.964","0.457",2001,30,"0.41","11 - 25"
"4/7/01","Emotional","carl thomas",47,"R&B","0.542","83.106","0.548",2001,99,"0.389","26-50"
"4/7/01","He Loves U Not","dream",2,"R&B","0.642","155.96","0.736",2001,46,"0.698","1 - 10"
"4/7/01","I Did It","dave matthews band",71,"Rock","0.86","108.051","0.578",2001,98,"0.512","51-75"
"4/7/01","Kryptonite","3 doors down",3,"Rock","0.86","99.031","0.545",2001,49,"0.581","1 - 10"
"4/28/01","Danger (Been So Long)","mystikal",14,"Rap","0.861","97.969","0.92",2001,62,"0.718","11 - 25"
"4/28/01","Like, Wow!","leslie carter",99,"Pop","unknown","unknown","unknown",2001,99,"unknown","76-100"
"4/28/01","Love Don't Cost A Thing","jennifer lopez",3,"R&B","0.842","97.577","0.786",2001,48,"0.685","1 - 10"
"4/28/01","Soul Sista","bilal",71,"R&B","0.322","145.848","0.701",2001,98,"0.675","51-75"
"4/21/01","Bow Wow (That's My Name)","lil bow wow",21,"R&B","0.629","142.149","0.763",2001,92,"0.709","11 - 25"
"4/21/01","It Wasn't Me","shaggy",1,"Rap","0.619","94.762","0.849",2001,44,"0.656","1 - 10"
"4/21/01","It's Over Now","112",6,"R&B","0.71","97.988","0.66",2001,52,"0.233","1 - 10"
"4/21/01","My Everything","98 degrees",34,"Pop","0.53","125.977","0.636",2001,95,"0.233","26-50"
"4/21/01","No More (Baby I'ma Do Right)","3lw",23,"R&B","0.723","88.933","0.721",2001,35,"0.761","11 - 25"
"4/21/01","One Woman Man","dave hollister",44,"R&B","0.63","90.987","0.622",2001,97,"0.532","26-50"
"4/21/01","Thank You For Loving Me","bon jovi",57,"Rock","0.37","66.338","0.425",2001,100,"0.161","51-75"
"4/14/01","Ms. Jackson","outkast",1,"Rap","0.805","94.946","0.843",2001,50,"0.615","1 - 10"
"3/31/01","Ashes By Now","lee ann womack",45,"Country","0.729","108.014","0.662",2001,93,"0.518","26-50"
"3/31/01","Babylon","david gray",57,"Rock","0.543","112.016","0.737",2001,97,"0.256","51-75"
"3/31/01","Independent Women Part I","destiny's child",1,"R&B","0.424","98.062","0.876",2001,31,"0.844","1 - 10"
"3/31/01","Lucky 4 You (Tonight I'm Just Me)","shedaisy",79,"Country","0.726","148.187","0.574",2001,89,"0.506","76-100"
"3/31/01","Tell Her","lonestar",39,"Country","0.619","133.996","0.607",2001,99,"0.323","26-50"
"3/31/01","With Arms Wide Open","creed",1,"Rock","0.546","138.946","0.42",2001,41,"0.129","1 - 10"
"3/3/01","I Lost It","kenny chesney",34,"Country","0.429","138.884","0.584",2001,92,"0.355","26-50"
"3/3/01","My Next Thirty Years","tim mcgraw",27,"Country","0.804","98.866","0.605",2001,62,"0.601","26-50"
"3/3/01","Rollin'","limp bizkit",65,"Rap","0.932","96.234","0.599",2001,100,"0.692","51-75"
"3/3/01","Snoop Dogg","snoop dogg",77,"Rap","0.621","128.906","0.685",2001,91,"0.538","76-100"
"3/24/01","Hemorrhage (In My Hands)","fuel",30,"Rap","0.829","152.135","0.315",2001,47,"0.34","26-50"
"3/24/01","The Call","backstreet boys",52,"Pop","0.874","104.196","0.696",2001,97,"0.747","51-75"
"3/24/01","This Everyday Love","rascal flatts",56,"Country","0.812","94.825","0.605",2001,100,"0.938","51-75"
"3/24/01","This I Promise You","'n sync",5,"Pop","0.587","165.975","0.55",2001,49,"0.466","1 - 10"
"3/17/01","A Good Day To Run","darryl worley",76,"Country","0.794","147.106","0.566",2001,99,"0.725","76-100"
"3/17/01","I Just Wanna Love U (Give It 2 Me)","jay-z",11,"Rap","0.659","98.086","0.943",2001,40,"0.955","11 - 25"
"3/17/01","My First Love","avant",26,"R&B","0.377","126.001","0.641",2001,79,"0.412","26-50"
"3/10/01","Case Of The Ex (Whatcha Gonna Do)","mya",2,"R&B","0.69","98.002","0.78",2001,35,"0.341","1 - 10"
"3/10/01","Is That Your Chick","memphis bleek",68,"Rap","0.835","133.024","0.841",2001,92,"0.702","51-75"
"3/10/01","Liquid Dreams","o-town",10,"Pop","0.7","108.019","0.823",2001,59,"0.75","1 - 10"
"3/10/01","Oh No","mos def",83,"Rap","0.866","94.157","0.694",2001,97,"0.743","76-100"
"2/3/01","Gotta Tell You","samantha mumba",4,"Pop","0.752","110.007","0.729",2001,36,"0.792","1 - 10"
"2/3/01","How Many Licks?","lil' kim",75,"R&B","0.682","105.17","0.584",2001,96,"0.722","51-75"
"2/3/01","She Bangs","ricky martin",12,"Pop","0.95","143.866","0.63",2001,100,"0.858","11 - 25"
"2/3/01","You Should've Told Me","kelly price",64,"R&B","0.485","120.107","0.735",2001,92,"0.535","51-75"
"2/24/01","Just Friends (Sunny)","musiq",31,"R&B","0.382","94.969","0.777",2001,68,"0.542","26-50"
